index,id,beer_name,style,ounces,abv,ibu,brewery_id,brewery_name,city,state
687,185,The Citizen,Belgian Pale Ale,12.0 ounce,0.07,N/A,227,DC Brau Brewing Company,Washington,DC
688,184,The Public,American Pale Ale (APA),12.0 oz,0.06,N/A,227,DC Brau Brewing Company,Washington,DC
689,1224,Dank IPA,American IPA,16.0 oz.,0.065%,N/A,451,Dad & Dude's Breweria,Aurora,CO
690,964,Dank IPA (2012),American IPA,16.0 ounce,0.065%,N/A,451,Dad & Dude's Breweria,Aurora,CO
691,1623,Lift Off IPA,American IPA,16.0 ounce,0.07200000000000001%,N/A,358,Daredevil Brewing Company,Shelbyville,IN
692,110,BrewFarm Select Golden Lager,American Pale Lager,12.0 oz.,0.055,N/A,554,Dave's Brewfarm,Wilson,WI
693,1735,Sprocket Blonde Ale (2006),American Blonde Ale,12.0 oz,0.05,N/A,333,David's Ale Works,Diamond Springs,CA
694,1734,Sprocket Pale Ale (2006),American Pale Ale (APA),12.0 oz,0.05,N/A,333,David's Ale Works,Diamond Springs,CA
695,1746,Dead Armadillo Amber Ale,American Amber / Red Ale,12.0 ounce,0.063%,37,330,Dead Armadillo Craft Brewing,Tulsa,OK
696,2371,Neato Bandito,Euro Pale Lager,12.0 ounce,0.06%,N/A,127,Deep Ellum Brewing Company,Dallas,TX
697,2251,Oak Cliff Coffee Ale,American Brown Ale,12.0 oz.,0.075%,33,127,Deep Ellum Brewing Company,Dallas,TX
698,2166,Dream Crusher Double IPA,American Double / Imperial IPA,12.0 oz,0.085,100,127,Deep Ellum Brewing Company,Dallas,TX
699,1827,Deep Ellum Pale Ale,American Pale Ale (APA),12.0 oz,0.06%,N/A,127,Deep Ellum Brewing Company,Dallas,TX
700,1203,Double Brown Stout,Baltic Porter,12.0 oz.,0.07,N/A,127,Deep Ellum Brewing Company,Dallas,TX
701,1202,Farmhouse Wit,Saison / Farmhouse Ale,16.0 oz,0.048,25,127,Deep Ellum Brewing Company,Dallas,TX
702,1161,Rye Pils Session Lager,German Pilsener,12.0 oz.,0.046,N/A,127,Deep Ellum Brewing Company,Dallas,TX
703,946,Dallas Blonde,American Blonde Ale,12.0 oz.,0.052000000000000005%,23,127,Deep Ellum Brewing Company,Dallas,TX
704,943,Deep Ellum IPA,American IPA,12.0 oz,0.07,70,127,Deep Ellum Brewing Company,Dallas,TX
705,1886,Thrasher Session India Pale Ale,American IPA,12.0 oz,0.045,44,283,Defiance Brewing Company,Hays,KS
706,1885,Gutch English Style Mild Ale,English Pale Mild Ale,12.0 oz,0.05,16,283,Defiance Brewing Company,Hays,KS
707,1213,Chuli Stout,Irish Dry Stout,12.0 ounce,0.059,55,453,Denali Brewing Company,Talkeetna,AK
708,1159,Mother Ale,American Blonde Ale,12.0 oz.,0.056,46,453,Denali Brewing Company,Talkeetna,AK
709,947,Twister Creek India Pale Ale,American IPA,12.0 oz,0.065,71,453,Denali Brewing Company,Talkeetna,AK
710,929,Single Engine Red,Irish Red Ale,12.0 oz,0.058,46,453,Denali Brewing Company,Talkeetna,AK
711,1944,Incredible Pedal IPA,American IPA,12.0 oz,0.07,N/A,263,Denver Beer Company,Denver,CO
712,1943,Graham Cracker Porter,American Porter,12.0 oz.,0.05%,N/A,263,Denver Beer Company,Denver,CO
713,1210,Mirror Pond Pale Ale,American Pale Ale (APA),12.0 oz.,0.05%,40,454,Deschutes Brewery,Bend,OR
714,2550,Weissenheimer,Hefeweizen,12.0 oz,0.052000000000000005%,16,57,Destihl Brewery,Bloomington,IL
715,2505,Abbey's Single (2015- ),Abbey Single Ale,12.0 OZ.,0.049%,22,57,Destihl Brewery,Bloomington,IL
716,2025,Vertex IPA,American IPA,12.0 ounce,0.063%,76,57,Destihl Brewery,Bloomington IL,
717,2021,Here Gose Nothin',Gose,12.0 OZ.,0.05,12,57,Destihl Brewery,Bloomington IL,
718,2015,Strawberry Blonde,Fruit / Vegetable Beer,12.0 oz.,0.05%,N/A,57,Destihl Brewery,Bloomington,IL
719,1888,Hoperation Overload,American Double / Imperial IPA,12.0 oz.,0.096,85,57,Destihl Brewery,Bloomington,IL
720,1887,Abbey's Single Ale (Current),Abbey Single Ale,12.0 ounce,0.049%,22,57,Destihl Brewery,Bloomington,IL
721,2051,Bravo Four Point,American Pale Ale (APA),12.0 oz.,0.044000000000000004%,45,237,Devil's Backbone Brewing Company,Lexington,VA
722,1201,Striped Bass Pale Ale,American Pale Ale (APA),12.0 OZ.,0.052,26,237,Devil's Backbone Brewing Company,Lexington,VA
723,924,Deadicated Amber,American Amber / Red Ale,16.0 oz.,0.054000000000000006%,27,491,Devil's Canyon Brewery,Belmont,CA
724,731,Kaleidoscope Collaboration 2012,American Black Ale,16.0 OZ.,,N/A,491,Devil's Canyon Brewery,Belmont CA,
725,730,California Sunshine Rye IPA,American IPA,16.0 oz,0.071,85,491,Devil's Canyon Brewery,Belmont,CA
726,647,Full Boar Scotch Ale,Scotch Ale / Wee Heavy,16.0 oz,0.074,12,491,Devil's Canyon Brewery,Belmont,CA
727,1773,12 Man Pale Ale,American Pale Ale (APA),12.0 oz.,0.045%,N/A,319,Dick's Brewing Company,Centralia,WA
728,1795,Filthy Hoppin' IPA,American IPA,16.0 ounce,0.065%,72,311,Dirty Bucket Brewing Company,Woodinville,WA
729,944,Dock Street Amber Beer (1992),American Amber / Red Ale,12.0 OZ.,,N/A,488,Dock Street Brewery,Philadelphia,PA
730,524,Dolores River Hefeweizen,Hefeweizen,16.0 oz. Alumi-Tek,,N/A,531,Dolores River Brewery,Dolores,CO
731,450,Dolores River ESB,Extra Special / Strong Bitter (ESB),16.0 oz.,,N/A,531,Dolores River Brewery,Dolores,CO
732,449,Snaggletooth Double Pale Ale,American Double / Imperial IPA,16.0 ounce,,N/A,531,Dolores River Brewery,Dolores,CO
733,448,Dolores River Pale Ale,American Pale Ale (APA),16.0 oz,,N/A,531,Dolores River Brewery,Dolores,CO
734,447,Dolores River Dry Stout,Irish Dry Stout,16.0 ounce,,N/A,531,Dolores River Brewery,Dolores,CO
735,446,Dolores River Mild,English Dark Mild Ale,16.0 oz,,N/A,531,Dolores River Brewery,Dolores,CO
736,1246,Cranberry Blend,Cider,12.0 oz,0.049,N/A,446,Downeast Cider House,Leominster,MA
737,977,Orignal Blend,Cider,12.0 oz,0.051,N/A,446,Downeast Cider House,Leominster,MA
738,881,Hop Abomination,American IPA,12.0 OZ.,0.066%,100,496,Dry Dock Brewing Company,Aurora,CO
739,880,Apricot Blonde,Fruit / Vegetable Beer,12.0 ounce,0.051,17,496,Dry Dock Brewing Company,Aurora,CO
740,872,Dry Dock Hefeweizen,Hefeweizen,12.0 oz,0.043,12,496,Dry Dock Brewing Company,Aurora,CO
741,871,Dry Dock Amber Ale,American Amber / Red Ale,12.0 ounce,0.057999999999999996%,49,496,Dry Dock Brewing Company,Aurora,CO
742,1685,Category 3 IPA,American IPA,12.0 ounce,0.061%,64,340,Due South Brewing Company,Boynton Beach,FL
743,457,Dundee Summer Wheat Beer,American Pale Wheat Ale,12.0 oz.,0.045%,18,538,Dundee Brewing Company,Rochester,NY
744,1590,Pumpkin Patch Ale,Pumpkin Ale,16.0 ounce,0.05,N/A,369,Eddyline Brewery & Restaurant,Buena Vista,CO
745,1382,Crank Yanker IPA,American IPA,16.0 ounce,0.078,74,369,Eddyline Brewery & Restaurant,Buena Vista,CO
746,1110,River Runners Pale Ale,American Pale Ale (APA),16.0 OZ.,0.06,N/A,369,Eddyline Brewery & Restaurant,Buena Vista,CO
747,1014,Pumpkin Patch Ale (2012),Pumpkin Ale,16.0 oz.,0.05,N/A,369,Eddyline Brewery & Restaurant,Buena Vista,CO
748,911,Mountain Fairy Raspberry Wheat,Fruit / Vegetable Beer,16.0 ounce,0.055,N/A,369,Eddyline Brewery & Restaurant,Buena Vista,CO
749,680,Boater Beer,German Pilsener,16.0 ounce,0.045,N/A,369,Eddyline Brewery & Restaurant,Buena Vista,CO
750,395,Crank Yanker IPA (2011),American IPA,16.0 oz,0.078,74,369,Eddyline Brewery & Restaurant,Buena Vista,CO
751,1642,Bleeding Buckeye Red Ale,Extra Special / Strong Bitter (ESB),16.0 oz.,0.057%,N/A,352,Elevator Brewing Company,Columbus,OH
752,673,Dottie Seattle Lager,American Amber / Red Lager,16.0 oz. Silo Can,0.049,25,516,Emerald City Beer Company,Seattle,WA
753,1107,Nut Sack Imperial Brown Ale,American Brown Ale,12.0 ounce,0.07,N/A,465,Engine 15 Brewing,Jacksonville Beach,FL
754,1039,Underachiever,American Adjunct Lager,16.0 ounce,0.05%,N/A,473,Engine House 9,Tacoma,WA
755,2477,Lil' Brainless Raspberries,Fruit / Vegetable Beer,12.0 oz. Alumi-Tek,0.052,N/A,81,Epic Brewing,Denver,CO
756,2008,Element 29,American Pale Ale (APA),12.0 oz,0.052,N/A,81,Epic Brewing,Denver,CO
757,2004,Hop Syndrome,American Pale Lager,12.0 oz.,0.05%,N/A,81,Epic Brewing,Denver,CO
758,2003,Escape to Colorado,American IPA,12.0 oz.,0.062,N/A,81,Epic Brewing,Denver,CO
759,2292,Little Sister India Style Session Ale,American IPA,12.0 ounce,0.043%,60,170,Everybody's Brewing,White Salmon,WA
760,1504,Country Boy IPA,American IPA,12.0 oz.,0.062,80,170,Everybody's Brewing,White Salmon,WA
761,2604,Blonde Czich,American Blonde Ale,16.0 ounce,0.049%,23,26,Evil Czech Brewery,Mishawaka,IN
762,2432,White Reaper,Belgian IPA,16.0 ounce,0.07%,61,26,Evil Czech Brewery,Mishawaka,IN
763,2431,Bobblehead,American Pale Wheat Ale,16.0 oz.,0.051,N/A,26,Evil Czech Brewery,Mishawaka,IN
764,2430,Lucky Dog,American Pale Ale (APA),16.0 oz.,0.052,N/A,26,Evil Czech Brewery,Mishawaka,IN
765,2429,Voodoo,American Porter,16.0 oz,0.048,N/A,26,Evil Czech Brewery,Mishawaka,IN
766,1967,General George Patton Pilsner,Czech Pilsener,16.0 oz,0.054,48,26,Evil Czech Brewery,Mishawaka,IN
767,2283,Nomader Weiss,Berliner Weissbier,12.0 oz,0.04%,N/A,173,Evil Twin Brewing,Brooklyn,NY
768,2248,Molotov Lite,American Double / Imperial IPA,16.0 oz.,0.085,N/A,173,Evil Twin Brewing,Brooklyn,NY
769,1287,Hipster Ale (Two Roads Brewing),American Pale Ale (APA),12.0 oz.,0.055,N/A,173,Evil Twin Brewing,Brooklyn,NY
770,1286,Bikini Beer,American IPA,12.0 oz,0.027000000000000003%,N/A,173,Evil Twin Brewing,Brooklyn,NY
771,640,Hipster Ale (Westbrook Brewing),American Pale Ale (APA),12.0 oz.,0.055%,N/A,173,Evil Twin Brewing,Brooklyn,NY
772,1722,Iron Horse Pale Ale,American Pale Ale (APA),12.0 oz.,0.05,32,335,Fargo Brewing Company,Fargo,ND
773,1435,Stone's Throw IPA,Scottish Ale,12.0 oz.,0.045,19,335,Fargo Brewing Company,Fargo,ND
774,1434,Wood Chipper India Pale Ale,American IPA,12.0 oz,0.067,70,335,Fargo Brewing Company,Fargo,ND
775,2089,Trail Head,American Pale Ale (APA),12.0 oz,0.063%,55,224,Fat Head's Brewery,Middleburg Heights,OH
776,2088,Hop Stalker Fresh Hop IPA,American IPA,16.0 oz.,0.07,80,224,Fat Head's Brewery,Middleburg Heights,OH
777,1455,Sudice American Stout,American Stout,16.0 oz,0.07,58,405,Fate Brewing Company,Boulder,CO
778,1454,Parcae Belgian Style Pale Ale,Belgian Pale Ale,16.0 oz.,0.05%,20,405,Fate Brewing Company,Boulder,CO
779,1453,Norns Roggenbier,Roggenbier,16.0 oz.,0.05,20,405,Fate Brewing Company,Boulder,CO
780,1452,Laimas Kölsch Style Ale,Kölsch,16.0 oz,0.05,20,405,Fate Brewing Company,Boulder CO,
781,1451,Moirai India Pale Ale,American IPA,16.0 ounce,0.07%,70,405,Fate Brewing Company,Boulder,CO
782,2191,Loki Red Ale,American Amber / Red Ale,16.0 ounce,0.075%,53,201,Fearless Brewing Company,Estacada,OR
783,1731,Peaches & Cream,Fruit / Vegetable Beer,16.0 oz.,0.046,N/A,201,Fearless Brewing Company,Estacada,OR
784,1022,Quaff India Style Session Ale,American IPA,16.0 OZ.,0.051,N/A,201,Fearless Brewing Company,Estacada,OR
785,895,Loki Red Ale (2013),American Amber / Red Ale,16.0 OZ.,0.075,53,201,Fearless Brewing Company,Estacada,OR
786,682,Mjolnir Imperial IPA,American Double / Imperial IPA,16.0 oz,0.069,N/A,201,Fearless Brewing Company,Estacada,OR
787,112,Fearless Scottish Ale,Scottish Ale,16.0 ounce,0.05,N/A,201,Fearless Brewing Company,Estacada,OR
788,2289,Mastermind,American Double / Imperial IPA,12.0 oz.,0.081,N/A,172,Fiddlehead Brewing Company,Shelburne,VT
789,2027,Hyzer Flip,American Double / Imperial IPA,16.0 oz.,0.08199999999999999%,N/A,172,Fiddlehead Brewing Company,Shelburne,VT
790,1929,Second Fiddle,American Double / Imperial IPA,16.0 oz.,0.082,80,172,Fiddlehead Brewing Company,Shelburne,VT
791,1858,Hodad Porter,American Porter,16.0 oz.,0.055%,30,172,Fiddlehead Brewing Company,Shelburne,VT
792,2591,Weiss Weiss Baby,Kristalweizen,12.0 oz.,0.045,N/A,36,Figueroa Mountain Brewing Company,Buellton,CA
793,2590,Czech Yo Self,Czech Pilsener,12.0 oz.,0.055%,45,36,Figueroa Mountain Brewing Company,Buellton,CA
794,1968,FMB 101,Kölsch,12.0 oz.,0.048,20,36,Figueroa Mountain Brewing Company,Buellton CA,
795,1981,Hardcore Chimera,American Double / Imperial IPA,16.0 oz.,0.09%,N/A,256,Finch's Beer Company,Chicago,IL
796,1664,Sobek & Set,American Black Ale,16.0 ounce,0.08,80,256,Finch's Beer Company,Chicago,IL
797,1663,Nuclear Winter,Belgian Strong Dark Ale,16.0 oz.,0.086,N/A,256,Finch's Beer Company,Chicago,IL
798,1662,Wet Hot American Wheat Ale,American Pale Wheat Ale,16.0 ounce,0.05,22,256,Finch's Beer Company,Chicago,IL
799,941,Secret Stache Stout,American Stout,16.0 oz.,0.053%,N/A,256,Finch's Beer Company,Chicago,IL
800,935,Fascist Pig Ale,American Amber / Red Ale,16.0 oz. Alumi-Tek,0.08%,72,256,Finch's Beer Company,Chicago,IL
801,809,Cut Throat Pale Ale,American Pale Ale (APA),16.0 ounce,0.055,N/A,256,Finch's Beer Company,Chicago,IL
802,481,Threadless IPA,American IPA,16.0 ounce,0.075,N/A,256,Finch's Beer Company,Chicago,IL
803,351,Cut Throat Pale Ale (2011),American Pale Ale (APA),16.0 oz,0.055,N/A,256,Finch's Beer Company,Chicago,IL
804,350,Golden Wing Blonde Ale,American Blonde Ale,16.0 oz,0.047%,N/A,256,Finch's Beer Company,Chicago,IL
805,2569,Easy Jack,American IPA,12.0 oz,0.045,47,48,Firestone Walker Brewing Company,Paso Robles,CA
806,2463,Union Jack,American IPA,12.0 oz.,0.075,75,48,Firestone Walker Brewing Company,Paso Robles CA,
807,2462,Pivo Pils,German Pilsener,12.0 oz.,0.053,N/A,48,Firestone Walker Brewing Company,Paso Robles,CA
808,1957,805 Blonde Ale,American Blonde Ale,12.0 oz,0.047,N/A,48,Firestone Walker Brewing Company,Paso Robles,CA
809,1733,805,American Blonde Ale,12.0 oz,0.047,20,48,Firestone Walker Brewing Company,Paso Robles,CA
810,2624,Deflator,Doppelbock,16.0 oz.,0.065,N/A,16,Flat 12 Bierwerks,Indianapolis,IN
811,2284,Hinchtown Hammer Down,American Blonde Ale,16.0 ounce,0.05,27,16,Flat 12 Bierwerks,Indianapolis,IN
812,1610,Half Cycle IPA,American IPA,16.0 ounce,0.06,104,16,Flat 12 Bierwerks,Indianapolis,IN
813,520,Inclined Plane Ale,American IPA,12.0 ounce,,N/A,532,Flat Rock Brewing Company,Smithton,PA
814,2554,Moped Traveler,American Pale Ale (APA),16.0 oz,0.055%,N/A,54,Flesk Brewing Company,Lombard,IL
815,608,Snake Dog IPA,American IPA,12.0 ounce,0.071%,60,521,Flying Dog Brewery,Frederick,MD
816,607,Underdog Atlantic Lager,American Pale Lager,12.0 oz.,0.047,28,521,Flying Dog Brewery,Frederick,MD
817,2567,Flying Mouse 8,American Porter,12.0 oz.,0.04,N/A,50,Flying Mouse Brewery,Troutville,VA
818,2566,Flying Mouse 4,American IPA,12.0 ounce,0.07,70,50,Flying Mouse Brewery,Troutville,VA
819,1899,La Ferme Urbaine Farmhouse Ale,Saison / Farmhouse Ale,12.0 oz. Alumi-Tek,0.078,N/A,279,Foolproof Brewing Company,Pawtucket,RI
820,983,Backyahd IPA,American IPA,12.0 oz,0.06%,N/A,279,Foolproof Brewing Company,Pawtucket,RI
821,982,Raincloud Robust Porter,American Porter,12.0 ounce,0.065%,N/A,279,Foolproof Brewing Company,Pawtucket,RI
822,981,Barstool American Golden Ale,American Blonde Ale,12.0 oz,0.045,N/A,279,Foolproof Brewing Company,Pawtucket,RI
823,2111,What the Butler Saw,Witbier,12.0 oz.,0.05,18,217,Forgotten Boardwalk,Cherry Hill,NJ
824,2110,1916 Shore Shiver,American IPA,12.0 oz.,0.069,65,217,Forgotten Boardwalk,Cherry Hill,NJ
825,2172,Quick WIT,Belgian Pale Ale,12.0 oz.,0.052000000000000005%,N/A,206,Fort George Brewery,Astoria,OR
826,2171,The Optimist,American IPA,12.0 ounce,0.062%,N/A,206,Fort George Brewery,Astoria,OR
827,1911,Suicide Squeeze IPA,American IPA,16.0 oz.,0.045,N/A,206,Fort George Brewery,Astoria,OR
828,1803,Java the Hop,American IPA,16.0 oz.,0.065,N/A,206,Fort George Brewery,Astoria,OR
829,1566,Next Adventure Black IPA,American Black Ale,16.0 oz.,0.062,N/A,206,Fort George Brewery,Astoria,OR
830,1515,3-Way IPA (2013),American IPA,16.0 ounce,0.067,N/A,206,Fort George Brewery,Astoria,OR
831,1214,Tender Loving Empire NWPA,American Pale Ale (APA),16.0 oz.,0.058,N/A,206,Fort George Brewery,Astoria,OR
832,674,Quick Wit Belgianesque Ale,Witbier,16.0 oz.,0.052,N/A,206,Fort George Brewery,Astoria,OR
833,562,Sunrise Oatmeal Pale Ale,American Pale Ale (APA),16.0 oz,0.055,N/A,206,Fort George Brewery,Astoria,OR
834,552,Cavatica Stout,American Double / Imperial Stout,16.0 ounce,0.088,N/A,206,Fort George Brewery,Astoria,OR
835,319,1811 Lager,American Amber / Red Lager,16.0 oz,0.051,N/A,206,Fort George Brewery,Astoria,OR
836,318,Vortex IPA,American IPA,16.0 ounce,0.07400000000000001%,97,206,Fort George Brewery,Astoria,OR
837,2322,Fort Pitt Ale,American Amber / Red Ale,12.0 oz.,,N/A,151,Fort Pitt Brewing Company,Latrobe PA,
838,2661,Park,American Pale Wheat Ale,12.0 oz.,0.047%,19,4,Fort Point Beer Company,San Francisco,CA
839,2660,Westfalia,American Amber / Red Ale,12.0 ounce,0.056,16,4,Fort Point Beer Company,San Francisco,CA
840,2659,KSA,Kölsch,12.0 oz,0.046,17,4,Fort Point Beer Company,San Francisco,CA
841,2658,Villager,American IPA,12.0 oz,0.063,42,4,Fort Point Beer Company,San Francisco,CA
842,2625,Dirty Bastard,Scotch Ale / Wee Heavy,12.0 ounce,0.085,50,15,Founders Brewing Company,Grand Rapids,MI
843,1565,Centennial IPA,American IPA,12.0 oz.,0.072,65,15,Founders Brewing Company,Grand Rapids,MI
844,1223,All Day IPA,American IPA,12.0 oz.,0.047,42,15,Founders Brewing Company,Grand Rapids,MI
845,1874,El Chingon IPA,American IPA,12.0 oz,0.076%,73,287,Four Corners Brewing Company,Dallas,TX
846,1873,Block Party Robust Porter,American Porter,12.0 ounce,0.057,40,287,Four Corners Brewing Company,Dallas,TX
847,1872,Local Buzz,American Blonde Ale,12.0 oz,0.052,20,287,Four Corners Brewing Company,Dallas TX,
848,2613,Feel Like Maplin' Love,Oatmeal Stout,16.0 oz,0.055,N/A,22,Four Fathers Brewing,Valparaiso,IN
849,2612,Father's Beer,Belgian Pale Ale,16.0 ounce,0.05,N/A,22,Four Fathers Brewing,Valparaiso,IN
850,2611,The 26th,American IPA,16.0 oz.,0.06,N/A,22,Four Fathers Brewing,Valparaiso,IN
851,2610,The Gadget,American IPA,16.0 oz. Alumi-Tek,0.064,90,22,Four Fathers Brewing,Valparaiso,IN
852,1657,Leprechaun Lager,American Pale Lager,12.0 oz. Alumi-Tek,0.04%,N/A,348,Four Horsemen Brewing Company,South Bend,IN
853,2309,Sunbru Kölsch,Kölsch,12.0 oz,0.052,17,160,Four Peaks Brewing Company,Tempe,AZ
854,1635,Kilt Lifter Scottish-Style Ale,,12.0 oz,0.06,21,160,Four Peaks Brewing Company,Tempe,AZ
855,1616,Pumpkin Porter,American Porter,12.0 oz.,0.051,N/A,160,Four Peaks Brewing Company,Tempe,AZ
856,1585,Four Peaks Peach Ale,Fruit / Vegetable Beer,12.0 oz.,0.042,9,160,Four Peaks Brewing Company,Tempe,AZ
857,358,Hop Knot IPA,American IPA,12.0 oz,0.067,47,160,Four Peaks Brewing Company,Tempe,AZ
858,179,Kilt Lifter Scottish-Style Ale (2009),Scottish Ale,12.0 oz.,0.06,21,160,Four Peaks Brewing Company,Tempe,AZ
859,178,Sunbru Kölsch,Kölsch,12.0 oz,0.052,N/A,160,Four Peaks Brewing Company,Tempe,AZ
860,2428,Four String Vanilla Porter,American Porter,12.0 ounce,0.06,N/A,105,Four String Brewing Company,Columbus,OH
861,2427,Suncaster Summer Wheat,American Pale Wheat Ale,12.0 oz.,0.05%,28,105,Four String Brewing Company,Columbus,OH
862,2425,Brass Knuckle Pale Ale,American Pale Ale (APA),12.0 oz. Alumi-Tek,0.057,36,105,Four String Brewing Company,Columbus,OH
863,2424,Big Star White IPA,American White IPA,12.0 ounce,0.07,70,105,Four String Brewing Company,Columbus,OH
864,1998,Old Detroit,American Amber / Red Ale,12.0 oz.,0.055999999999999994%,N/A,253,Frankenmuth Brewery,Frankenmuth,MI
865,1556,Batch 69 IPA,American IPA,12.0 oz. Alumi-Tek,0.069,69,253,Frankenmuth Brewery,Frankenmuth MI,
866,1208,Twisted Helles Summer Lager,Munich Helles Lager,12.0 ounce,0.055,18,253,Frankenmuth Brewery,Frankenmuth,MI
867,2527,OktoberFiesta,,12.0 oz. Alumi-Tek,0.053,27,66,Freetail Brewing Company,San Antonio,TX
868,2526,Texicali,American Brown Ale,12.0 oz.,0.065%,33,66,Freetail Brewing Company,San Antonio,TX
869,2525,Pinata Protest,Witbier,12.0 oz.,0.06,N/A,66,Freetail Brewing Company,San Antonio,TX
870,2524,Bat Outta Helles,Munich Helles Lager,12.0 oz.,0.042,20,66,Freetail Brewing Company,San Antonio,TX
871,2523,Original,American Amber / Red Ale,12.0 oz.,0.068,N/A,66,Freetail Brewing Company,San Antonio,TX
872,2522,Rye Wit,Witbier,12.0 ounce,0.042,10,66,Freetail Brewing Company,San Antonio,TX
873,2521,Soul Doubt,American IPA,12.0 oz,0.059,70,66,Freetail Brewing Company,San Antonio,TX
874,2520,Yo Soy Un Berliner,Berliner Weissbier,12.0 ounce,0.044,5,66,Freetail Brewing Company,San Antonio,TX
875,1174,77 Fremont Select Spring Session IPA,American IPA,12.0 ounce,0.04,N/A,460,Fremont Brewing Company,Seattle,WA
876,1116,Fremont Organic Pale Ale,American Pale Ale (APA),12.0 oz,0.045,N/A,460,Fremont Brewing Company,Seattle,WA
877,994,Abominable Ale,English Strong Ale,12.0 ounce,0.08,N/A,460,Fremont Brewing Company,Seattle,WA
878,901,Harvest Ale,Saison / Farmhouse Ale,12.0 oz,0.065%,35,460,Fremont Brewing Company,Seattle,WA
879,875,Fremont Summer Ale,American Pale Ale (APA),12.0 oz,0.065,45,460,Fremont Brewing Company,Seattle,WA
880,858,Universale Pale Ale,American Pale Ale (APA),12.0 oz.,0.055999999999999994%,30,460,Fremont Brewing Company,Seattle,WA
881,857,Interurban IPA,American IPA,12.0 oz,0.065%,80,460,Fremont Brewing Company,Seattle,WA
882,1300,Gateway Kolsch Style Ale,Kölsch,12.0 oz.,0.053%,32,433,French Broad Brewery,Asheville,NC
883,1260,Wee-Heavy-Er Scotch Ale,Scotch Ale / Wee Heavy,12.0 oz,0.07%,24,433,French Broad Brewery,Asheville,NC
884,1259,13 Rebels ESB,Extra Special / Strong Bitter (ESB),12.0 oz.,0.052000000000000005%,42,433,French Broad Brewery,Asheville,NC
885,2254,Salamander Slam,American IPA,16.0 oz. Alumi-Tek,0.07%,73,180,Frog Level Brewing Company,Waynesville,NC
886,1658,Cack-A-Lacky,American Pale Ale (APA),12.0 OZ.,0.05%,N/A,347,Fullsteam Brewery,Durham,NC
887,2077,No Wake IPA,American IPA,12.0 oz.,0.072,50,228,Geneva Lake Brewing Company,Lake Geneva WI,
888,2076,Boathouse Blonde,American Blonde Ale,12.0 ounce,0.049,15,228,Geneva Lake Brewing Company,Lake Geneva,WI
