Audi	production	2024881
Hyundai Accent	production	1994
Hyundai Accent	production	1995
Hyundai Accent	production	2002
Hyundai Accent	production	1999
Hyundai Accent	production	2001
Hyundai Accent	production	2005
Hyundai Accent	production	2006
Hyundai Accent	production	2010
Lotus Excel	production	1982
Ford Mustang Mach 1	production	1969
Ford Mustang Mach 1	production	2003
Ford Mustang Mach 1	production	2018
Ford Mustang Mach 1	production	1971
Ford Mustang Mach 1	production	1974
Nissan H engine	production	1956
Nissan Z engine	production	1979
Lancia Montecarlo	production	1975
Lancia Flavia	production	1961
Lancia Flavia	production	1971
Lancia Flavia	production	105848
Nissan G engine	production	1960
Datsun Roadster	production	1932
Datsun Roadster	production	1935
Prince G engine	production	1955
Nissan Gloria	production	1959
Nissan Gloria	production	1962
Nissan Gloria	production	1967
Nissan Gloria	production	1971
Nissan Gloria	production	1975
Nissan Gloria	production	1979
Nissan Gloria	production	1983
Nissan Gloria	production	1987
Nissan Gloria	production	1991
Nissan Gloria	production	1995
Nissan Gloria	production	1999
Nissan Cedric	production	1960
Nissan Cedric	production	1962
Nissan Cedric	production	1965
Nissan Cedric	production	1971
Nissan Cedric	production	1976
Nissan Cedric	production	1979
Nissan Cedric	production	1983
Nissan Cedric	production	1987
Nissan Cedric	production	1991.06
Nissan Cedric	production	1995.06
Nissan Cedric	production	1999
Nissan President	production	1965
Nissan President	production	1973
Nissan President	production	1990
Nissan President	production	2001
Honda Orthia	production	1996
Volvo PV800 Series	production	1938
Volvo PV800 Series	production	1947
Volvo PV800 Series	production	1950
Volvo PV800 Series	production	1953
Jeep Compass	production	2006
Jeep Compass	production	2017
Chrysler LHS	production	1993
Cadillac Sixty Special	production	1937
Cadillac Sixty Special	production	1986
Flying Fish Brewing	production	~30,000 U.S. barrels
Willys-Overland Jeepster	production	1948
Flying Dog Brewery	production	100000
Alexander ALX200	production	1996
Bristol Fighter	production	2004
Cadillac Series 70	production	1936
Cadillac Series 70	production	1984
Cadillac Series 62	production	1940
Cadillac Series 61	production	1938
Full Sail Brewing Company	production	130000
Panther Solo	production	1989
Panther Solo	production	between 12 and 25 produced
Panther De Ville	production	1974
Panther De Ville	production	60
Panther Rio	production	1975
Panther Rio	production	38
Panther Kallista	production	78
Panther J72	production	1972
Panther J72	production	368
Panther FF	production	1974
Panther FF	production	7
Panther Lazer	production	1974
Panther Lazer	production	1
Alfa Romeo Boxer engine	production	1971
Lancia V6 engine	production	1950
Opel OHV engine	production	1962
Kia Carnival	production	1998
Kia Carnival	production	September 1998–2006
Kia Carnival	production	2006
Kia Carnival	production	2014
Maruti Zen	production	1993
Dodge Super Bee	production	1968
Dodge Super Bee	production	1970
Dodge Super Bee	production	2007
Dodge Super Bee	production	2012
Dodge Super Bee	production	1977
Dodge A100	production	1964
Dodge D Series	production	1961
Dodge D Series	production	1965
Dodge D Series	production	1972
Dodge C Series	production	1954
Ford Model Y	production	1932
Widmer Brothers Brewery	production	in 2011
Black Sheep Brewery	production	70000
Guinness Brewery	production	82900000
Guinness Brewery	production	50700000
Mitsubishi FTO	production	1994
Amilcar Compound	production	1938
Amilcar Compound	production	681
Amilcar Compound	production	a few other unrecorded cars were probably also built
Riley Two-Point-Six	production	1958
Riley Two-Point-Six	production	2000
Riley Pathfinder	production	1953
Riley Pathfinder	production	5536
Riley Pathfinder	production	1937
Riley One-Point-Five	production	1957
Riley One-Point-Five	production	39568
Riley One-Point-Five	production	103394
Riley 4	production	1959
Riley 4	production	25091
Riley 4	production	10940
Riley 4	production	1961
Riley 4	production	14151
Riley RM	production	1945
Riley RM	production	10504
Riley RM	production	1946
Riley RM	production	6900
Riley RM	production	1948
Riley RM	production	507
Riley RM	production	1949
Riley RM	production	502
Riley RM	production	1952
Riley RM	production	3446
Riley RM	production	1050
Riley RM	production	1937
Chevrolet Sail	production	2001
Chevrolet Sail	production	2010
Hispano-Suiza H6	production	1919
Lamborghini LM002	production	1986
Lamborghini LM002	production	328
Austin A30	production	1951
Austin A35	production	1956
Austin A35	production	280897
Austin A40 Somerset	production	1952
Austin A40 Sports	production	1950
Austin A40 Devon	production	1947
Austin A40 Farina	production	1958
Austin A40 Farina	production	342162
Austin A40 Farina	production	169612
Austin A40 Farina	production	1961
Austin A40 Farina	production	172550
Austin A70	production	1948
Austin A70	production	1950
Austin Cambridge	production	1954
Austin Cambridge	production	1957
Austin Cambridge	production	1959
Austin Cambridge	production	1961
MG Magnette	production	1953
MG Magnette	production	1956
MG Magnette	production	1959
MG Magnette	production	1961
New Belgium Brewing Company	production	945000
44	production	1953
44	production	29845
Innocenti Mini	production	1974
Innocenti Mini	production	1982
50	production	1956
50	production	12352
90	production	1954
90	production	11852
Isuzu Trooper	production	1981
Isuzu Trooper	production	1991
50	production	1948
50	production	8925
50	production	25281
80	production	1962
60	production	1958
60	production	87661
60	production	24579
60	production	1961
60	production	63082
99	production	1959
99	production	37209
99	production	13108
99	production	1961
99	production	24101
Austin Westminster	production	1954
Austin Westminster	production	1956
Austin Westminster	production	1959
Austin Westminster	production	1961
Citroën Zabrus	production	1986
Fiat 242	production	1974
Fiat 242	production	1987
Acura RDX	production	2006
Acura RDX	production	Mar 2012–present
 MG TF	production	1995
 MG TF	production	2002
 MG TF	production	2007
Peugeot 605	production	1989
Peugeot 605	production	1995
Plymouth Prowler	production	19971999
Pontiac Safari	production	1955
Pontiac Safari	production	1958
Pontiac Safari	production	1987
Toyota Wish	production	2003
Toyota Wish	production	2009
Rover P6	production	1963
Rover P6	production	322302
Rover P6	production	208875
Rover P6	production	1968
Rover P6	production	81057
Rover P6	production	1973
Rover P6	production	32370
Daewoo Tico	production	1991
Daewoo Tico	production	1996
Daewoo Tico	production	1998
Daewoo LeMans	production	1986
Daewoo LeMans	production	1995
Daewoo LeMans	production	1994
Daewoo LeMans	production	1996
Chevrolet Spark	production	1998
Chevrolet Spark	production	2005
Chevrolet Spark	production	2009
Chevrolet Spark	production	2013
Chevrolet Spark	production	2015
Subaru R1	production	2005
Subaru R2	production	2003
Monica	production	1973
Rover P5	production	1958
Rover P5	production	1962
Rover P5	production	1965
Rover P5	production	1967
Honda Avancier	production	1999
Honda Avancier	production	2016
Daewoo Leganza	production	1997
Daewoo Leganza	production	1998
Porsche Panamera	production	2009
Porsche Panamera	production	April 2009–2016
Porsche Panamera	production	2016
Kia Optima	production	2000
Kia Optima	production	2005
Kia Optima	production	2010
Kia Optima	production	2015
Chrysler Pacifica	production	2003
Toyota Allion	production	2001
Toyota Allion	production	2007
Toyota Carina	production	1970
Toyota Carina	production	1977
Toyota Carina	production	1981
Toyota Carina	production	1984
Toyota Carina	production	1988
Toyota Carina	production	1992
Toyota Carina	production	1996
Lancia Rally 037	production	1982
Peel P50	production	1962
Peel P50	production	2010
Peel P50	production	2011
Peel Trident	production	1965
Peel Trident	production	Approximately 45 produced
Bentley T-series	production	1965
Isuzu Oasis	production	1996
Opel Diplomat	production	1964
Opel Diplomat	production	1969
Honda Z	production	1970
Honda Z	production	1998
Mercedes-Benz M113 engine	production	1998
Mercedes-Benz W120	production	1953
Mercedes-Benz W120	production	442963
Mercedes-Benz W110	production	1961
Mercedes-Benz W110	production	628282
Mercedes-Benz W110	production	1965
Mercedes-Benz E-Class	production	--07-17
Mercedes-Benz W114	production	1968
Mercedes-Benz W114	production	1919056
Mercedes-Benz W114	production	Saloon: 1,852,008
Mercedes-Benz W114	production	Coupé: 67,048
Mercedes-Benz W123	production	1976
Mercedes-Benz W123	production	2696915
Mercedes-Benz W123	production	4
Mercedes-Benz W123	production	Coupé: 99,884
Mercedes-Benz W123	production	Estate: 199,517
Mercedes-Benz E-Class	production	January 2002–2009
Mercedes-Benz E-Class	production	2008
Mercedes-Benz E-Class	production	1500000
Mercedes-Benz W124	production	November 1984 – July 1995
Mercedes-Benz W124	production	October 1985 – June 1996
Mercedes-Benz W124	production	April 1987 – late 1996
Mercedes-Benz W124	production	March 1992 – July 1997
Mercedes-Benz CL-Class	production	1999
Mercedes-Benz SLK-Class	production	1996
Mercedes-Benz W113	production	1963
Mercedes-Benz W113	production	48912
Mercedes-Benz SL-Class	production	1989
Mercedes-Benz SL-Class	production	213089
Mercedes-Benz R107 and C107	production	SL: 1971&ndash;1989
Mercedes-Benz R107 and C107	production	SLC: 1971&ndash;1981
Mercedes-Benz R107 and C107	production	300175
Mercedes-Benz R107 and C107	production	SL: 237,287
Mercedes-Benz R107 and C107	production	SLC: 62,888
Daewoo Nubira	production	1997
Peugeot 203	production	1948
Peugeot 203	production	685628
Nissan Cima	production	1988
Nissan Cima	production	2012
Nissan Cima	production	1991
Nissan Cima	production	1996
Nissan Cima	production	2001
Daewoo Lacetti	production	2002
Daewoo Lacetti	production	Production continues overseas
Daewoo Lacetti	production	South Korea: 2002–2009
Daewoo Lacetti	production	China: 2003–present
Daewoo Lacetti	production	Russia: 2007–2012
Daewoo Lacetti	production	Uzbekistan: 2008–present
Daewoo Lacetti	production	Colombia: 2004–2013
Mercury Colony Park	production	1957
Mercury Colony Park	production	1965
Mercury Colony Park	production	1969
Mercury Colony Park	production	1979
Mercury Colony Park	production	124027
Ford MN12 platform	production	1989
Opel Olympia	production	1935
Opel Olympia	production	81661
Opel Olympia	production	1937
Opel Olympia	production	1947
Opel Olympia	production	1950
Maserati 3200 GT	production	1998
Ford Elite	production	1974
Infiniti QX70	production	2002
Infiniti QX70	production	November 2002–February 2008
Infiniti QX70	production	March 2008–March 2013
Infiniti QX70	production	April 2013–present
Newcrest Mining	production	Gold: 1,631,000 ounces
Mercedes-Benz M110 engine	production	1972
Mercedes-Benz OM615	production	1968
Mercedes-Benz OM616	production	1973
Mercedes-Benz OM617	production	1974
Kia Sorento	production	2003
Kia Sorento	production	2002
Kia Sorento	production	2007
Kia Sorento	production	2009
Kia Sorento	production	2014
Ford EXP	production	1981
Bugatti Type 18	production	1912
Bugatti Royale	production	1927
Bugatti Type 101	production	1951
Bugatti Type 101	production	8
Hyundai Equus	production	1999
Hyundai Equus	production	2009
Mitsubishi Challenger	production	1996
Mitsubishi Challenger	production	2008
Mitsubishi Challenger	production	August 2015–present
Steam Whistle Brewing	production	80000
Mercedes-Benz S-Class	production	--08-13
Mercedes-Benz S-Class	production	485000
Ford Comète	production	1951
Nissan Cube	production	1998
Nissan Cube	production	2009
Nissan Cube	production	2002
Trekka	production	1966
Humber Super Snipe	production	1938
Humber Super Snipe	production	1500
Humber Super Snipe	production	1945
Humber Super Snipe	production	production 3909
Humber Super Snipe	production	8361
Humber Super Snipe	production	8703
Humber Super Snipe	production	1952
Humber Super Snipe	production	production 17,993
Humber Super Snipe	production	1958
Humber Super Snipe	production	production 6,072
Humber Super Snipe	production	7175
Humber Super Snipe	production	7257
Humber Super Snipe	production	6495
Humber Super Snipe	production	3032
Daewoo Espero	production	1990
Daihatsu Consorte	production	1969
Daewoo Lanos	production	1997
Kia Carens	production	1999
Kia Carens	production	May 1999 – 2006
Kia Carens	production	2006
Kia Carens	production	2013
Mercedes-Benz W108	production	1965
Mercedes-Benz W108	production	383361
Mercedes-Benz W108	production	W108: 364,699
Mercedes-Benz W108	production	W109: 18,662
Chevrolet Captiva	production	2006
Volkswagen 181	production	1968
Volkswagen 181	production	90883
ZAZ Tavria	production	ZAZ-1102 Tavria: 1987–1997
ZAZ Tavria	production	ZAZ-1102 Tavria Nova: 1998–2007
ZAZ Tavria	production	ZAZ-1103 Slavuta: 1999–2011
ZAZ Tavria	production	ZAZ-1105 Dana: 1994–1997
ZAZ Tavria	production	ZAZ-11055 Tavria Pick-up: 1999–2010
Mercedes-Benz SLK-Class	production	2004
Mazda B-Series	production	1961
Mazda B-Series	production	1965
Mazda B-Series	production	April 1977–1985
Mazda B-Series	production	1985
Mazda B-Series	production	1998
Ford LTD II	production	1977
Toyota Aygo	production	2005
Toyota Aygo	production	February 2005 – 2014
Toyota Aygo	production	May 2014–present
Chevrolet Celta	production	2000
Chevrolet Celta	production	2006
GM Family 0 engine	production	1996
GM Family 1 engine	production	1982
GM Family 1 engine	production	:1992-present, :1999-2000, :2000-2008
GM Family 1 engine	production	2005
Lancia Beta	production	1972
Mercedes-Benz Atego	production	1997
Nissan X-Trail	production	2000
Nissan X-Trail	production	2013
Nissan X-Trail	production	2014
Nissan X-Trail	production	2015
Honda Stream	production	2000
Honda Stream	production	2006
Morgan Roadster	production	2004
Renault 14	production	1976
Ford C6 transmission	production	1966
Hyundai Tiburon	production	1996
Hyundai Tiburon	production	2001
Mercedes-Benz M104 engine	production	1989
TVR Chimaera	production	1992
De Tomaso Guarà	production	1993
United Utilities	production	2
United Utilities	production	Gigalitre
United Utilities	production	/day
Allagash Brewing Company	production	70000
Mercedes-Benz W140	production	April 1991 – September 1998
Mercedes-Benz W140	production	October 1992 – September 1998
Mercedes-Benz SL-Class	production	--10-13
Mercedes-Benz W116	production	1972
Perodua Kelisa	production	2001
Mitsubishi Carisma	production	1995
EMD 645	production	1990.0
Bugatti Automobiles	production	38
Bugatti Automobiles	production	40
Bizzarrini Strada	production	1965
Bizzarrini Strada	production	133
Ferrari 330	production	1963
Ferrari 330	production	50
